key;structure;modulation;num_sections;response_size_bytes;response_json;computation_time_ms
Random;ivABCD;Random;6;577;{""key"":""C"",""structure"":""ivABCD"",""sections"":[{""chords"":""C6|Dm7|G7|Em7|A7|Dm7|G7|C6|C6|C6|B7sus|B7|E7,A7|Dm7,G7|C6|C6|F7|C7#9|Db7#9|F7,C7|Fmaj7"",""label"":""A"",""key"":""C""},{""chords"":""Dm7,Dm7|Dm6,Em7b5|A7b9,Dm7|Dm7,Dm7|A7#9,Dm7|Dm7,Cm7|F7,Bb7|A7,F#m7,B7,Bb7#11"",""label"":""B"",""key"":""Dmin""},{""chords"":""Am7|Bm7b5|E7b9|E7b9|Amb6|Am|Am7|Dm7,Am7"",""label"":""C"",""key"":""Amin""},{""chords"":""Dm7|Dm7|Em7b5|A7b9|Dm|Dmb6|Dm6|Gm,D7b9|Gm7,Gm7b5|C7b9,Fmaj7"",""label"":""D"",""key"":""Dmin""},{""chords"":""Cmaj7,A7|Dm7,G7|C7|Fmaj7"",""label"":""v"",""key"":""C""},{""chords"":""Cmaj7|Am7|Dm7|G7,Dbmaj7"",""label"":""i"",""key"":""C""}]};840
Random;ivABCD;Random;6;545;{""key"":""Gmin"",""structure"":""ivABCD"",""sections"":[{""chords"":""Gm7|Bbmaj7|Cm7|Cm7|D7#9|Gm7|Gm7|Bbmaj7|Bm7|E7b9|Am|Am|Am|Am|Am|Gm7"",""label"":""A"",""key"":""Gmin""},{""chords"":""Fm/maj7,null|,null||null||null||null,"",""label"":""B"",""key"":""Fmin""},{""chords"":""Ebmaj7|C7,F7|F7|Bb7,Abm6|Db7|Eb6|Eb6,E07|Fm7,Bb7"",""label"":""C"",""key"":""Eb""},{""chords"":""Fmaj7|Fmaj7|Dm7|Gm7|C7|F6,Ebm7|Ab13|Dbmaj9"",""label"":""D"",""key"":""F""},{""chords"":""Fm9|Bb13|Fm9|C7b9,Fm6|Db7"",""label"":""v"",""key"":""Fmin""},{""chords"":""Gm6,Bb13#11,D13#11|D13#11|D13#11,Dbmaj7,C7b9#5|Fm7"",""label"":""i"",""key"":""Gmin""}]};841
Random;ivABCD;Random;6;695;{""key"":""Bb"",""structure"":""ivABCD"",""sections"":[{""chords"":""Bbmaj7,D7#5|G7#5,C7|C7,F7|Bb6|Ebmaj7,Ebmaj7|C7,Bmaj7|Bbmaj7,G7|Cm7|F7|Bbmaj7|Eb7|D7#9|Gm7,Cm7|F7,Cm7|F7#5|Bb6"",""label"":""A"",""key"":""Bb""},{""chords"":""Bbmaj7|Db07|Cm7|F7|F7|Bb,Bb"",""label"":""B"",""key"":""Bb""},{""chords"":""Gm7|Gm7|Gm7,Em7b5|Cm7,Cm7,Cm7,D7b9|D7b9,Gm|G7b9,Cm|Cm,Am7b5|D7b9,Gm7"",""label"":""C"",""key"":""Gmin""},{""chords"":""Dm|Dm7,Dm7|Gm7|Cm7,F7sus|F7|Bbmaj7#11,A7#9|Dm7,E7#9|A7b13,Dm7,A7#9,Dm7"",""label"":""D"",""key"":""Dmin""},{""chords"":""Gm7,Gm7|Gm7,Gm7|F,Gm7|Gm7,Abmaj7|Am7b5,D7b9|Gm7,Eb7|Bbm7,Eb9|Db9,Cm7|F7,Bbmaj7|Bbm7,Eb7|D7b9,D7b9|D7b9,D7b9|Bbmaj7|Bbmaj7|Bm7|Bb7"",""label"":""v"",""key"":""Gmin""},{""chords"":""Bb6|Fm7|Bb7|Ebmaj9"",""label"":""i"",""key"":""Bb""}]};796
Random;ivABCD;Random;6;35;{""error"":""Request failed with status code 500""};828
Random;ivABCD;Random;6;609;{""key"":""Ab"",""structure"":""ivABCD"",""sections"":[{""chords"":""Ab|Fm,Bbm7|G7|Em7|Am7|Dm7,D#07|C6|Caug"",""label"":""A"",""key"":""Ab""},{""chords"":""Gm7b5,C7b9|Fm6,Fm6|Gm7b5,Gb7#11|Gm7,C7|B7|Dbmaj7,Bbm7|Eb7,E7|Eb7,Ebm7"",""label"":""B"",""key"":""Db""},{""chords"":""Gbmaj7|F7|G7,Cmaj7|Am7,Fmaj7|E7#9|Dm7|G7,Gbmaj7|Dbm7,Gb7,Cmaj7,Bm7"",""label"":""C"",""key"":""Gb""},{""chords"":""A7|Dmaj7,Dmaj7|Amaj7|Bm7|E7|Amaj7|Abm6,Gmaj7|F#7b9,Em7|A7#5|D7|Bb7|Am7|Abm7|G7#11"",""label"":""D"",""key"":""A""},{""chords"":""Gsus,Eb|D7,G7|Cmaj7,Cmaj7|G7b5,Bb7#9,Ebmaj7,Dm7|G7,C7|Fm7,Bb7"",""label"":""v"",""key"":""Cmin""},{""chords"":""Bbm7b9|Eb13b9|Ab07|Abmaj7"",""label"":""i"",""key"":""Ab""}]};966
Random;ivABCD;Random;6;35;{""error"":""Request failed with status code 500""};971
Random;ivABCD;Random;6;698;{""key"":""C"",""structure"":""ivABCD"",""sections"":[{""chords"":""C6|Eb7|Am7|Fmaj7|F7#11|Bbm|F#m|Amaj7|Dm7|G7|Gm7|C7"",""label"":""A"",""key"":""C""},{""chords"":""D7b9|D7b9|D7b9|D7b9|Gm7|Gm7|Gm7|Gm7"",""label"":""B"",""key"":""Gmin""},{""chords"":""Cmaj7,Eb07|Dm7,G7|C6,Fm7|Fm7,Dm7|C7,C7|F#7,Bm7|Am7,D7|Em7,Am7|Dm7,G7|G7,Dm7|G7|C6"",""label"":""C"",""key"":""C""},{""chords"":""Bm7,Amaj7|Gmaj7#11,Dmaj7#11|Bmaj7#11|Cmaj7,Cm|Cm|Bm7,E7|Am7|D7,Gmaj7"",""label"":""D"",""key"":""G""},{""chords"":""Emaj7|Amaj7,Am6|Emaj7|Amaj7,Emaj7|Emaj7,F#7#11|F#7#11,F#m7|B7,E6|B7,G#m7b5|C#7b9|F#m7,G#7b9|C#7|C#7b9,Amaj7|Am6,Emaj7|C#m7,G#m9|Dmaj7,Em7|A7sus,Dmaj7"",""label"":""v"",""key"":""E""},{""chords"":""C7#9|A7b5b9|Dm7|G7b13|Cmaj7,F#7b9|Bm,Bm|Cm,Cm|Cm,Cm"",""label"":""i"",""key"":""C""}]};1020
Random;ivABCD;Random;6;565;{""key"":""F"",""structure"":""ivABCD"",""sections"":[{""chords"":""Fmaj7,Dm7|G7,C7|F6,C7|Fmaj7,F#07|Gm7|C7|Fm7|Ebm7"",""label"":""A"",""key"":""F""},{""chords"":""Bm7|Em7|Fmaj7|A7|Ab7|A7|G7|Bm,Em7|A7|Ab7|A7|D7sus|Emaj7#11|Emaj7#11|Emaj7#11|Emaj7#11,Emaj7#11"",""label"":""B"",""key"":""Bmin""},{""chords"":""F7#11|Cmaj7|Cmaj7,F7sus|F7sus,B7#9"",""label"":""C"",""key"":""D""},{""chords"":""Bbm7b9|Eb13b9|Ab07|G07|Ab6|Db7,Fm6|Cm7|Eb7sus"",""label"":""D"",""key"":""Ab""},{""chords"":""Dm,Dm,Dm,Em7b5|A7b9,Dm,Dm,B7|E7,F#7,F#7,Bm7|Bbm7"",""label"":""v"",""key"":""Dmin""},{""chords"":""F,C7|F6,Fmaj7|Dm7,Gm7|C7,Cm7"",""label"":""i"",""key"":""F""}]};1146
Random;ivABCD;Random;6;628;{""key"":""G"",""structure"":""ivABCD"",""sections"":[{""chords"":""Em7,A7|D7,G6|Am7,D7|G,Am7|D7|D7b9,Gmaj7|Gmaj7,D7sus|D7sus,D7sus"",""label"":""A"",""key"":""G""},{""chords"":""E,Amaj7|D#m7b5,G#7b9|null,|null,,null,|null,|null,|null,|null,"",""label"":""B"",""key"":""C#min""},{""chords"":""F7#11,E7alt|A7alt,Bbm7|Am7b5,D7b9,Gm7,Gm7|Gm7,Em7b5|A7#9,Dm6|Em7,Cm7|G7#11,Cm7|Ab7,C6"",""label"":""C"",""key"":""Cmin""},{""chords"":""C6|Cmaj7|F7|Em7|A7|Dm7|G7|C6,Eb07"",""label"":""D"",""key"":""C""},{""chords"":""Abmaj7,Bbm7|Eb7,Abmaj7|F7,F7|F7,Bb7|Fm7|Bb7,Bb7|A7|D7|Bm7,E7,Eb7,Abmaj7|Gm7b5|C7b9|Fm6"",""label"":""v"",""key"":""Ab""},{""chords"":""Gmaj7|G7|C6|C6|Am7|B7#11|Em|A7"",""label"":""i"",""key"":""G""}]};827
Random;ivABCD;Random;6;686;{""key"":""D"",""structure"":""ivABCD"",""sections"":[{""chords"":""D9sus,D9sus|F9sus,F9sus|F9sus,F9sus|F9sus,Eb9sus|Eb9sus,Eb9sus|Eb9sus|Eb9sus,C#m9|C#m9,D9sus"",""label"":""A"",""key"":""D""},{""chords"":""G,Dm7|G7|Cmaj7,Amaj7|Bb7|Ebmaj7,Am7|D7|G6|Am7"",""label"":""B"",""key"":""G""},{""chords"":""F#m|D9#11|G#7|C#7#5|F#m|F#m|F#m7|B7|Emaj7|A9#11|Am7|D7b9|G#7|C#7#5|F#m|Dmaj7"",""label"":""C"",""key"":""F#min""},{""chords"":""F#m,D9#11|G#7,C#7#5|F#m,G#m7b5|C#7,Bm7|Eb13,G#7#5#9|C#7#5,F#m|Dmaj7|G#7"",""label"":""D"",""key"":""F#min""},{""chords"":""F7#11|Bb7#9,Eb7#9#11|Bbm7|Eb7,Dmaj7|Em9,G|A,Dmaj7|Em7,Gm7|C7,Bm7|E7|A7,Dmaj7|Gmaj7|F#m7,Em7|Em7,A7|Dmaj7,F#7|F7,Ebm7|Ab7,Cm7"",""label"":""v"",""key"":""D""},{""chords"":""Dmaj7|Em7"",""label"":""i"",""key"":""D""}]};839
Random;ivABCD;Random;6;557;{""key"":""C"",""structure"":""ivABCD"",""sections"":[{""chords"":""Cmaj7|Dm7,E7|Fmaj7|Em7|Eb07,Dm7|G7,C6"",""label"":""A"",""key"":""C""},{""chords"":""C7|Fmaj7|Bb7|C7|C7|Fmaj7|A7b9|Dm7"",""label"":""B"",""key"":""C""},{""chords"":""Dm,Em7b5,A7b9,Dm7|G7,Bbmaj7,C7sus,C7sus|C7sus,A7b9|Dm,Dm|Gm,Gm7|Gm7,C7|A7#9|Dm7|Dm7|Cm7"",""label"":""C"",""key"":""Dmin""},{""chords"":""Am6,Am6|Am6,Am6|Am6,Bb7#11|A7#5,Dm7|G7,Cmaj7|Fmaj7,Bm7b5|E7b9"",""label"":""D"",""key"":""Amin""},{""chords"":""Bbm7|Bbm7|Eb7|Bbm7|Eb7|Db7#11|Gb|F7#5|Bbm|Bbm7|B7#11|Bbm7"",""label"":""v"",""key"":""Bbmin""},{""chords"":""C7|C7|F|Gm7"",""label"":""i"",""key"":""C""}]};887
Random;ivABCD;Random;6;711;{""key"":""F"",""structure"":""ivABCD"",""sections"":[{""chords"":""C7b5/Gb,null|,null|,null,,null|,null|,null|,null|,null|,null|,null|,null,,null"",""label"":""A"",""key"":""F""},{""chords"":""Dm7,G7|Cmaj7,F7|Bb6,Gm7|C7|Fmaj7,Fmaj7|Fmaj7,Fmaj7|A7,Dm|Dm7,E7b9"",""label"":""B"",""key"":""Dmin""},{""chords"":""C#m11|Bm11|D7sus|E7sus,F#7sus|G#7sus,C#m7|E,G#m7|Amaj7|Emaj9,Bmaj7"",""label"":""C"",""key"":""C#min""},{""chords"":""Cmaj7|Cmaj7|B7|Bb7|Cmaj7|D7,G7|C7|F07"",""label"":""D"",""key"":""C""},{""chords"":""Cmaj7,Cmaj7|Abmaj7#11,Abmaj7#11|Abmaj7#11,Bbmaj7#11|C,C|C,C6|C7,Fmaj7|Dm7,G7|C6,F7|Em7,A7|Dmaj7,F#maj7|Dmaj7|F#7alt,Gmaj7|Bb7,Bb7|Gm7,Gb07|Fm7|Em7|Eb07|Dm7|Db07|G7"",""label"":""v"",""key"":""C""},{""chords"":""G7|Gm7|C7|Gm7|C7|Bbm7|Eb7b9|Abmaj7"",""label"":""i"",""key"":""F""}]};883
Random;ivABCD;Random;6;35;{""error"":""Request failed with status code 500""};876
Random;ivABCD;Random;6;539;{""key"":""D"",""structure"":""ivABCD"",""sections"":[{""chords"":""D7#9|D7#9|G69|F69|D69|C69|D69|C69"",""label"":""A"",""key"":""D""},{""chords"":""Abm|Abm|Abm,Abm|Abm|F#7|B7,F#7|F#7|B7|F#7|B7|F#7,B7|F#7,B7|F#7,B7|F#7"",""label"":""B"",""key"":""G#min""},{""chords"":""Cmaj7|A7|Cmaj7,Cmaj7|Dm7,G7|Cmaj7|Bbmaj7|Gm7|C7,F7"",""label"":""C"",""key"":""C""},{""chords"":""Am7|D7|Gmaj7|Bb7|Ebmaj7|Ebmaj7|D7#5#9|Gmaj7"",""label"":""D"",""key"":""G""},{""chords"":""E7,Amaj7|B7,Emaj7|C7#5,F7b9#5|Bbm7,Eb7,Bm7,E7#9|A7,A7|Dmaj7,Dm7"",""label"":""v"",""key"":""A""},{""chords"":""D6|Gm7|C7#11|Em7"",""label"":""i"",""key"":""D""}]};838
Random;ivABCD;Random;6;35;{""error"":""Request failed with status code 500""};860
Random;ivABCD;Random;6;568;{""key"":""F"",""structure"":""ivABCD"",""sections"":[{""chords"":""Fmaj7,D7|Abm7,Db7|Abm7,Db7|F,F|Fmaj7,F7|Bb6,C7|F7,Bbmaj7"",""label"":""A"",""key"":""F""},{""chords"":""Dm|Gm7|Gm7|C7|Fmaj7|Em7b5|A7b9|Dm"",""label"":""B"",""key"":""Dmin""},{""chords"":""Dm7|Em7|Em7,E7|Am,Bbmaj7|Ebmaj7#11|Ebmaj7#11|Em7b5|A7b9|Dm6|Gm|Gm|A7b9|Dm6|Bb7|Em7b5|A7,Dm7"",""label"":""C"",""key"":""Dmin""},{""chords"":""Bb7,Bb7|Eb7,Ab7|Bb6,C7|C7,C7|Cm7,F7|Bb6,Bb6|Bb6|Gb7"",""label"":""D"",""key"":""Bb""},{""chords"":""Gm6,Gm6,Dm6,Gm|Gm7,C7,Fmaj7,A7|Dm,Dm,Em7b5,A7|Dm"",""label"":""v"",""key"":""Dmin""},{""chords"":""Fmaj7|Dm7|Gm7|C7b9"",""label"":""i"",""key"":""F""}]};852
Random;ivABCD;Random;6;35;{""error"":""Request failed with status code 500""};779
Random;ivABCD;Random;6;645;{""key"":""G"",""structure"":""ivABCD"",""sections"":[{""chords"":""Am7,Am7|D7,Am7|D7,Gmaj7|C7,Bm7|Em7,A7|D7,G6|Dmaj7,F7#5,Bbm7,Eb7"",""label"":""A"",""key"":""G""},{""chords"":""Cm,Fm,Em,Ebm|Ebm,Ebm|Dm7,Ebm7|Em7|A7,A7b9|Dmaj7,G#7#5|C#m7b5,F#7b9|Bm7,Bm7,E7"",""label"":""B"",""key"":""Cmin""},{""chords"":""Am|E7|Am7|Gm7"",""label"":""C"",""key"":""Amin""},{""chords"":""Em7|Am7|Am7|Em7|Em7|Am7|Fmaj7|Em7|Am7|F#m7b5|B7b9|Em7|Em7|Am7|D7|Gmaj7"",""label"":""D"",""key"":""Emin""},{""chords"":""Em6|Bm7b5,E7b9|Am|Am,Am7|Fmaj7,Dm7|Dm7,E7b9|Am,Am|Am7,F#m7b5|B7b9|Emaj7,Em7|Em7|Em7,F#m7|Amaj7,Amaj7|Amaj7,Amaj7|Amaj7,Amaj7|Am7,Em11"",""label"":""v"",""key"":""Emin""},{""chords"":""Gmaj7|Em7|Eb7|D7"",""label"":""i"",""key"":""G""}]};934
Random;ivABCD;Random;6;596;{""key"":""D"",""structure"":""ivABCD"",""sections"":[{""chords"":""Gmaj7|A,D|Em9|G,A|G|Bm7,E7|Gb7|Gb7,Gbm7b5"",""label"":""A"",""key"":""D""},{""chords"":""Bbmaj7#11|E7alt,A7b9b13|Dm9,E7b9b13|Am7|B7#5#9,Em7|A7|F#7sus,Em7|A7#5,D7"",""label"":""B"",""key"":""A""},{""chords"":""Gmaj7#11|Gmaj7#11|F#7b13|Bm,Em7|A7,Dmaj7|Gmaj7#11,Gmaj7#11|Gmaj7#11|Gmaj7#11,F#7b13"",""label"":""C"",""key"":""Bmin""},{""chords"":""Fmaj7|D7|Gm7|C7|F|F|C7|Eb7"",""label"":""D"",""key"":""F""},{""chords"":""D69,C69|Bm7,E7|E7|Gb7"",""label"":""v"",""key"":""D""},{""chords"":""Dmaj7|C7|Fmaj7|B7b9|B7b9|B7b9|B7b9,B7b9|B7b9|B7b9|B7b9|B7b9|B7b9,B7b9|B7b9|B7b9|B7b9|B7b9"",""label"":""i"",""key"":""D""}]};842
Random;ivABCD;Random;6;570;{""key"":""F"",""structure"":""ivABCD"",""sections"":[{""chords"":""F7,Cm7|F7,Am7|D7,G7|C7,Fmaj7|Gm7|Fmaj7,Fmaj7|Gm7,C7|C7#5,Fmaj7"",""label"":""A"",""key"":""F""},{""chords"":""Bm9|Bm9,Bm9|Em9|Am9|Dm9|Gm9|Cm9|Fm11,Em9"",""label"":""B"",""key"":""Bmin""},{""chords"":""Abmaj7|Dbmaj7,Abmaj7|Dbm6,Ab6|C#m7,F#7|Bmaj7,Bb13b9|E7#11,Eb9sus|G13b9,Cm7b5|F7,Bbm7"",""label"":""C"",""key"":""Ab""},{""chords"":""Gm7|Gm7|Am7b5|D7b9|D7b9|Gm7|Am7b5|D7b13|Gm6|Cm7|Abmaj7|G7b9#5"",""label"":""D"",""key"":""Gmin""},{""chords"":""G7|Dm7|G7|C7,Fmaj7|B7"",""label"":""v"",""key"":""F""},{""chords"":""Fmaj7|Am7|Bm7b5|Bb7|Am7|Dm7|G7|Dm7"",""label"":""i"",""key"":""F""}]};820
Random;ivABCD;Random;6;602;{""key"":""Ab"",""structure"":""ivABCD"",""sections"":[{""chords"":""Dbmaj7|Abmaj7|Bb7|A7,A7|A6,A6|Ab6,F7"",""label"":""A"",""key"":""Ab""},{""chords"":""Abmaj7|Bbm7|Eb7|Ab6|Eb7,Eb7|Ab6,Dbmaj7|Db7|C7"",""label"":""B"",""key"":""Ab""},{""chords"":""Fm11|Fm11|Eb69|Fm11|Bb13|Fm9,Bb13|Fm9|Bbm7"",""label"":""C"",""key"":""Fmin""},{""chords"":""Cm6|Dm7b5|G7b9|Cm|Cm|Cm,Cm|Fm6|Fm6"",""label"":""D"",""key"":""Cmin""},{""chords"":""Bbmaj7|Am7b5|D7b9|Gm|Gmb6|B7b5|E7|Bbm7|Eb7|Bbm7|Eb7|D7|D7|G7b13|Gm7|Gm7|Eb7|Abmaj7|Am7|D7|Gm6|Gmb6|B7b5|E7|Eb7|D7|Gm|Gm|Gm|Gm"",""label"":""v"",""key"":""Gmin""},{""chords"":""Bb7|Eb7|Eb7|Abmaj7|Abmaj7|Bb7|Bb7|Ebmaj7,Em7b5"",""label"":""i"",""key"":""Ab""}]};855
Random;ivABCD;Random;6;643;{""key"":""C"",""structure"":""ivABCD"",""sections"":[{""chords"":""F7sus|F7sus,F7sus|F7sus|Bb7sus,Bb7b9|Ebmaj7|Em7,Eb07|Dm7,C#m7|C7,F"",""label"":""A"",""key"":""C""},{""chords"":""Am7|Dm7,E7|E7|Am|Am|Am|E7|Am6"",""label"":""B"",""key"":""Amin""},{""chords"":""Gm7|Ebmaj7|Cm7|F7|Bbmaj7|Bb7|Fm7|Dm7b5|G7#5#9|Cm7|Cm7|F7|Bbmaj7|Bbmaj7|F#07,Gm7|F#m7,F#m7b5"",""label"":""C"",""key"":""Gmin""},{""chords"":""Cm11|Cm11|Abmaj7|Dm7b5|G7b13|Cm|Cm|Cm,Cm|Fm6,Fm6|Fm6,Cm"",""label"":""D"",""key"":""Cmin""},{""chords"":""Ebmaj7|Dm7|G7|Cm7|F7,Dm7|Db07,Cm7|G7,Cm7|F7,Bb7|Ebmaj9|D9|Gm7|Cm7|F7,Bb6|Cm7,C#07|Cm7,Bbmaj7|Db7,Db9"",""label"":""v"",""key"":""Bb""},{""chords"":""Cmaj7,Db7|C7,C7|C7,C7|Fmaj7,Bb7"",""label"":""i"",""key"":""C""}]};859
Random;ivABCD;Random;6;600;{""key"":""C"",""structure"":""ivABCD"",""sections"":[{""chords"":""C6,Am7|Am7,D7|G7,Cmaj7|Em7b5,A7|Dmaj7,Bmaj7|Fm7,B7|G#7,C#m7|F#m7"",""label"":""A"",""key"":""C""},{""chords"":""Em9,B7#5#9|Bb13,Bb7#5|Ebmaj7,B13|E7#9,Am9|B7b9sus,B7#5#9|Bb13,Bb7#5|Ebmaj7|B13"",""label"":""B"",""key"":""Emin""},{""chords"":""Gm7|C7|Gm7|C7|Fmaj7|F#07|Gm7|Gm7"",""label"":""C"",""key"":""F""},{""chords"":""D7,D7|Gmaj7,A7b9,Dmaj7,Dmaj7|Dmaj7,Em7|A7,A7|Dmaj7,Dmaj7|Dmaj7#5,D6|B7#5#9|Em7,A7"",""label"":""D"",""key"":""D""},{""chords"":""Gm6,Gm6|Gb7#9,Bb13|Dm7,G7b9|Cm7,Gm7|Gm7|Gm7|Gm7|Gm7,Gm7"",""label"":""v"",""key"":""Gmin""},{""chords"":""Bmaj7,Gmaj7|Gmaj7,Cmaj7"",""label"":""i"",""key"":""C""}]};810
Random;ivABCD;Random;6;545;{""key"":""Gmin"",""structure"":""ivABCD"",""sections"":[{""chords"":""Gm,Gm|Gmb6,B7b5|E7,Am7b5|D7,Gm6|F7,Bbmaj7|Cm7,D7#9|Gm7,Am7b5|D7b9,Eb7"",""label"":""A"",""key"":""Gmin""},{""chords"":""Amaj7|Dmaj7|Dmaj7|C#m7|Amaj7|Am7|D7|Am7"",""label"":""B"",""key"":""A""},{""chords"":""Gbmaj7|G7#11,Gbmaj7|G7#11|Gbmaj7|Eb7#9,Dmaj7|Ab7,Gmaj7#11|F#m7|Bm7"",""label"":""C"",""key"":""Gb""},{""chords"":""Ebmaj7|G7|Cm|Abm6"",""label"":""D"",""key"":""Eb""},{""chords"":""F7|Bb6|Am7|D7|Gmaj7|Gbm7|Fmaj7|F#07|Gm7|C7|Gm7|C7|Fmaj7|G9|Db7,Gb7|F6"",""label"":""v"",""key"":""F""},{""chords"":""Gm7|Gm7|Gm7|F"",""label"":""i"",""key"":""Gmin""}]};823
Random;ivABCD;Random;6;676;{""key"":""F"",""structure"":""ivABCD"",""sections"":[{""chords"":""F|Faug,F6|Em7b5,A7|Dm7|G7,C6|Am7,D7,G7,Gm7"",""label"":""A"",""key"":""F""},{""chords"":""Gm|Gmb6|B7b5|E7|A7b5|D7b9|Fm7|Bb7|Ebmaj7|Ebmaj7|Cm7|Gm7|C7|Fmaj7|Fm7|Fm7"",""label"":""B"",""key"":""Gmin""},{""chords"":""Bbm7|Ebm7,Ab7#5|Dbmaj7|Dmaj7|Em7,Eb07|Dm7,G7|Cmaj7|Dm7b5,G7b9#11"",""label"":""C"",""key"":""Db""},{""chords"":""Amaj7|Amaj7|Amaj7|Amaj7|Bm|Ebmaj7|Amaj7#5|G#7|G13|F#7#5#9|F9|E7b9|Bm7|E7|A7|Dmaj7"",""label"":""D"",""key"":""A""},{""chords"":""F#m|G#m7b5|C#7|F#m|D7#9,Bm7|Eb13,G#7#5#9|C#7#5,F#m|F#m7,B7|Emaj7|A9#11|Am7|D7|Gmaj7,C7|Bm7b5,Bb7|Am7,D7|Gmaj7,C7"",""label"":""v"",""key"":""F#min""},{""chords"":""F6,F7|Bb6,Bb6|C7,Fmaj7|Eb7,D7|Gm7|C7"",""label"":""i"",""key"":""F""}]};856
Random;ivABCD;Random;6;714;{""key"":""Bb"",""structure"":""ivABCD"",""sections"":[{""chords"":""Bbmaj7|Eb7#11|Bb6|Em7b5|Eb7|D7|D7|Gm,Eb"",""label"":""A"",""key"":""Bb""},{""chords"":""Gm7b5|C7b9|Fm7|Bb7|Ebm7|Ab13|Dbmaj7|Dbmaj7"",""label"":""B"",""key"":""Db""},{""chords"":""Bm9|Bm9,Bm9|Cmaj7#11|Fmaj7#11|Em9|Bm9|Bm9|Bm9,Ebm9"",""label"":""C"",""key"":""Bmin""},{""chords"":""Gm7|Gm7|Am7b5|D7b9|Gm|Em7b5|A7b9|Dm"",""label"":""D"",""key"":""Gmin""},{""chords"":""Abmaj7|Ebm7|Ab7|Ab7sus|Ab7|Db7|Db7|C7|Fm7|Gb6|Ab7|Dbmaj7|G7|Cmaj7|Db9#11|Cmaj7|C7|F7|Bb7|Bb7|Eb7#5|Abmaj7|Bbm7|Eb7sus|Abmaj7|Dbmaj7|Bb7|Eb7|Ab|A"",""label"":""v"",""key"":""Ab""},{""chords"":""Bb6,Db07|Cm7,Dm7b5|G7b9,G7b9|Cm7,F7|F7,Bbmaj7|G7,G7|Cm,G7|Cm7b5,F7b13|Bb6,F7|Dm7,G7|C7,F7|Bb6,Gm7|C7,Cm11|Cm11,Cm11|Cm11,B7#9|Bbmaj7"",""label"":""i"",""key"":""Bb""}]};828
Random;ivABCD;Random;6;582;{""key"":""Dmin"",""structure"":""ivABCD"",""sections"":[{""chords"":""Dm7,Cm7|F7,Bbmaj7|Abmaj7,Am7|D7,G6|Em7b5,Dm|Em7b5,A7b9|Dm7,G7|Fmaj7,Bbmaj7,Dm7,Dm7"",""label"":""A"",""key"":""Dmin""},{""chords"":""Gm|Ebmaj7|D7|Gm7|C7|Gm7|D7b9|Eb7"",""label"":""B"",""key"":""Gmin""},{""chords"":""Gm6|Em7|E7|Eb7|Dm6|Bm7b5|E7b9|Em7b5,A7b9"",""label"":""C"",""key"":""Dmin""},{""chords"":""F#maj7|E7,Amaj7|Am6|Emaj7|F#7#11|F#m7,G#7b9|C#m7|Emaj9|C#m7,D#7#9|G#maj7,G7|F#7|Fmaj7,Emaj7"",""label"":""D"",""key"":""E""},{""chords"":""Am7|A7|Dm7|Am7,Bm7|Am7"",""label"":""v"",""key"":""Amin""},{""chords"":""Dm7|Dm7|Cm7|F9|Bb13|Eb7#9|Ab13|Db7#9"",""label"":""i"",""key"":""Dmin""}]};873
Random;ivABCD;Random;6;707;{""key"":""G"",""structure"":""ivABCD"",""sections"":[{""chords"":""Em7,Am7|D7,Bm7|C7#11,Bm7|E7,E7|Am7,D7|G6,G7|Cm7,F7|E7,Am7|D7,Gmaj7|F#m7,B7|Em7b5,A7b9|Dm7,G7|C,Am|Am7,F7|Gmaj7,D7#5|Gmaj7,Am7"",""label"":""A"",""key"":""G""},{""chords"":""C#m7|Bm7,Bm7|Bm7|E7,Amaj7|E69,E69|Gmaj7,Dmaj9|C#m11|Bm11,D7sus"",""label"":""B"",""key"":""C#min""},{""chords"":""Em9,B7#5#9|Em9|B13,B9#5|Em9,C#13|C#9#5,F#m9|Am9,B7b9sus|B7#5#9|Em9,B7#5#9"",""label"":""C"",""key"":""Emin""},{""chords"":""Gmaj9|Dm7,Cmaj7|Cmaj7|Bm7|E7|Am7|D7|Gmaj7,G7"",""label"":""D"",""key"":""G""},{""chords"":""C7,A7b13|Dm7,G7|C6,F#m7b5|B7b9,Em7|A7|Dm7|Eb07|Dm7,G7"",""label"":""v"",""key"":""C""},{""chords"":""Gmaj7|G6|G6|Cmaj7|Cmaj7|Cmaj7|Gmaj7,Bm7|E7|Am7|A7|Am9|Ebm9,Ebm9|Ebm9|Ebm9|Ebm9|Am7"",""label"":""i"",""key"":""G""}]};842
